frame,joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z,joint12_x,joint12_y,joint12_z,joint13_x,joint13_y,joint13_z,joint14_x,joint14_y,joint14_z,joint15_x,joint15_y,joint15_z,joint16_x,joint16_y,joint16_z
1319,-0.3456541303206625,0.09449322742189617,0.8672239144778149,-0.31137264815494314,0.06820040216378251,0.8439490325655579,-0.3535005673282802,0.09630258253469622,0.8643406851311571,-0.3574650760419402,0.11686952303601106,0.8946937820427613,-0.3300737627626785,0.07668343163760785,0.8471304895674311,-0.35358014295944873,0.13431073240089272,0.9280017902467329,-0.35649651687190465,0.09954204614121781,0.8851502726382152,-0.34575403431174434,0.012903399651523258,1.052142578700454,-0.33993137373639476,-0.029187789246668067,0.9958083902495906,-0.276523711794683,-0.16809131362510416,0.9587180917073124,-0.2950231005519845,-0.18377673281439916,0.9346632146834795,-0.29313405984026664,-0.2426082233011852,0.9118546118415256,-0.2985017022110619,-0.24357743254528968,0.8822815376979687,-0.2596809786456519,-0.2260065508852865,0.9509436876878482,-0.29164560169451786,-0.22459990508679495,0.9118808375808702,-0.2420122514945088,-0.2767390903644808,0.9307703029241038,-0.29203106196376244,-0.26244496697180864,0.9022736379748476
1320,-0.35396974594571756,0.1059931351121218,0.8780437055339968,-0.33086383910515305,0.08861972404627187,0.8645176234498606,-0.36084833746047984,0.10559648867164743,0.874532384398182,-0.35676362895383307,0.12260641697735246,0.904130514358919,-0.3459189271499093,0.08950821304406505,0.8582494212220827,-0.3542893832628127,0.1412113838048014,0.9338227370842777,-0.3590637681691744,0.1039361851315993,0.8862131402556389,-0.3556851222453177,0.03698818052506805,1.056041075944069,-0.3673346340043995,-0.005422290903828475,1.0117174136617328,-0.2689607925300866,-0.15989998801184635,0.950561997650225,-0.29462463578375186,-0.1750594784018635,0.9294306713581075,-0.2967174639605554,-0.23265849209138784,0.9137351929787141,-0.3048716997910503,-0.23430661964809413,0.882520151559257,-0.25714257941722224,-0.2385349279694541,0.9452523506978157,-0.2942890927528188,-0.23845910996772024,0.9031660240735292,-0.23883099714344486,-0.2815302186916573,0.925182707318374,-0.3003997920943011,-0.27412537348608423,0.8958301221143373
1321,-0.34379042492230993,0.08944772049074244,0.8766543528260774,-0.3350549301097354,0.09535460224641935,0.8727113748907183,-0.3535025796093545,0.10327471461409198,0.8750600548728195,-0.34671425225653996,0.11723557574087168,0.9014093558972538,-0.3465881305487281,0.09294096581272954,0.8632442534473601,-0.34148736975706495,0.1238329800587792,0.9230477347483734,-0.34347009147577456,0.08498016551885232,0.8805462168458056,-0.3584266116971548,0.05046792107463141,1.0431297201362026,-0.3658891752201253,0.004805964395536419,1.0080103573557282,-0.2584535557757412,-0.15379250598430216,0.9346316100754287,-0.2839208149441283,-0.16760871667358554,0.9158946150451642,-0.29163481091840815,-0.22006938073230461,0.9066199745459981,-0.29768952159123735,-0.22364708849516368,0.8770410838484417,-0.24971929717698552,-0.23761584051896684,0.9294014307091969,-0.29191810650288524,-0.23973251974730186,0.8983827261051471,-0.23503898956222716,-0.279779729180914,0.9165507011801247,-0.3015922687518419,-0.2749800897730296,0.8954911866871337
1322,-0.3283519563165177,0.07904749890868266,0.8608198608718022,-0.3251538486102756,0.08459716488359453,0.8615890332496549,-0.3347092155401803,0.0857090485599533,0.8582124917462586,-0.3299175948018913,0.09943899738082386,0.8829627289561487,0.0,0.0,0.0,-0.328170296846975,0.10726543737464583,0.8996590259552161,-0.32712540155152064,0.07821191688409337,0.8661580416865859,-0.35127519710025484,0.056256218344808734,1.015262924909352,-0.3470693719852606,0.014844780233976586,0.9943010228884271,-0.24209686940975406,-0.1540742297675117,0.9136294118127926,-0.2607008583389357,-0.1644782759217771,0.900602430680953,-0.2764073233605535,-0.21461497218595207,0.8898799474457996,-0.27612409963609763,-0.2192328269923777,0.8626379683593863,-0.23382708373350797,-0.24037842736536488,0.9069154649710859,-0.27159207911518046,-0.24342938009640286,0.8889339797335187,-0.22549099092532798,-0.28007547487762063,0.9019474036840498,-0.27994122685133754,-0.278017947574217,0.8902784643599987
1323,-0.31660904434534176,0.07026513630239714,0.8483356042014216,-0.3160628871411456,0.07465997760766524,0.8513464859455876,-0.3186489574193528,0.07029383676271656,0.84321751768433,-0.31725928516935453,0.08553072791498495,0.8682831926212891,0.0,0.0,0.0,-0.34763360860889264,0.11857778218098863,0.9036122652196791,-0.3135925363730352,0.06827572356707165,0.8533661288128839,-0.33979880594636624,0.044951454736404994,0.9844751546815468,-0.3270136310915422,0.009538584622869977,0.9712985459830138,-0.2309500962949987,-0.15672220623583905,0.8977696223271707,-0.24579490596342063,-0.1645382572677837,0.8868268295820352,-0.26595301517534803,-0.21244230886910306,0.876537641111399,-0.2597955528855192,-0.21724042727095108,0.8497774637460064,-0.22378417487542476,-0.23186208439476236,0.8911113885683148,-0.2560963869372253,-0.2351546148717802,0.8776289289508338,-0.21864676048749745,-0.2709831652607139,0.8908757663424919,-0.26540739971562716,-0.26886717074266075,0.8811029787648018
1324,-0.3044042283008707,0.05530637820594084,0.8332348478407537,0.0,0.0,0.0,0.0,0.0,0.0,-0.30745447148185945,0.06954426320321996,0.8486963856573853,-0.3223324944079665,0.0724058453339526,0.844725083612495,-0.3258608940249783,0.09267545509480761,0.8755651239174481,-0.30487917099769496,0.05990048062630479,0.8474446089629644,-0.3140446531329852,0.006767685549358866,0.9504467957344874,-0.28861562969114796,-0.02999836981591174,0.9361878020845099,-0.2282140794944023,-0.17168654975270864,0.8846233157816782,-0.2420219432942252,-0.17456455670168883,0.8763385704961557,-0.25517029647575007,-0.2218807809082079,0.8542869281707711,-0.2527101089566048,-0.22566267166321324,0.8387986884095738,-0.22018242489923298,-0.22979415840839412,0.8843545218099546,-0.24690528159491504,-0.23124652151279398,0.8700130200267362,-0.21802635642430235,-0.27408014589453694,0.8850327445690842,-0.259050461678655,-0.26798911169855477,0.8766177303222483
1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30045586983294487,0.05825986920335053,0.8349145482226646,-0.3069663721945953,0.05939945618216922,0.8329995158165052,-0.34200049987805425,0.10037737231200225,0.8773879909337206,-0.2973435720605832,0.05653805754204926,0.8390955089991061,-0.3130206451951088,0.005370673259205597,0.932615944262271,-0.2838628500592411,-0.035391865405104736,0.9202023526754797,-0.23078330193988963,-0.170290189916613,0.8773808991280264,-0.2432067614913773,-0.17185743048000363,0.8698225925278671,-0.2504135874376554,-0.21506575549092202,0.841488655108453,-0.24685505088519274,-0.2196158300515547,0.8299726546979241,-0.22118764112926995,-0.21714773305371196,0.8810775166733656,-0.2432454559172059,-0.21982972092656683,0.8663429140670447,-0.21857639662231457,-0.26411857620497087,0.881763412412217,-0.2517703733301623,-0.25547875433957334,0.8719690526755128
1326,-0.29547418152737986,0.04699525595682658,0.8233648645962784,0.0,0.0,0.0,0.0,0.0,0.0,-0.32920005526931584,0.07776137917089326,0.8492268285524425,0.0,0.0,0.0,-0.34644213521355516,0.09976988471872365,0.8734655763458513,-0.32494726368242066,0.07483808874752305,0.8556669217633125,-0.30756780191409755,-0.0013810169845904594,0.9155542662125746,-0.2799714656367776,-0.039542895243663716,0.9076093812512713,-0.2292690842717906,-0.17226443687385584,0.8707101948115569,-0.2396892437509948,-0.17315367020231034,0.8631453735565633,-0.2619166036307343,-0.21449459231692694,0.8465606712844271,-0.24388624826792848,-0.2197098754654025,0.8249872256419809,-0.2211778048574926,-0.20801864904046174,0.8764273340647759,-0.24425734561971021,-0.21049444275551318,0.8611999933614618,-0.2201484347184524,-0.25620159766758926,0.878198201088619,-0.25168955244960367,-0.2460208815365142,0.8653873105950798
1327,-0.28718296415816646,0.038276567596797366,0.8162872778888559,0.0,0.0,0.0,0.0,0.0,0.0,-0.3413283571186316,0.08708394413033074,0.8569871031088431,-0.3270060531759113,0.07533935517513338,0.846661719095276,-0.3453470562239992,0.09531475727986682,0.8678725910975693,-0.33592883764616405,0.08088119266019608,0.8647479733367918,-0.30398934081170365,-0.005601817813759832,0.9026400047123778,-0.27792568612864754,-0.03942055079054742,0.8981534312935077,-0.22617818203519904,-0.17306765706285793,0.8651798622821143,-0.23559691539100427,-0.17265886121879778,0.8583607975153407,-0.2676869125380195,-0.2128092025965152,0.8471376149152012,-0.2596857187515169,-0.21760229954621127,0.8373272085139416,-0.22136984566899853,-0.19622096116326726,0.8691917869167237,-0.2405246931080825,-0.19841521043609645,0.8565047808220518,-0.22031549176830073,-0.24418623330611816,0.8741020373623463,-0.24307901818434377,-0.2335548365422984,0.858969785708457
1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34343288654735477,0.0901036243085988,0.8605429170724473,-0.3354744027663781,0.08308264490949382,0.8540238922796656,-0.3418240843512312,0.0905086410341748,0.8654949201285509,-0.3410092134498188,0.08319488492852274,0.8715885972923662,-0.29958841383928086,-0.012527845264462701,0.8966187397729545,-0.27515776154227567,-0.04243173611163872,0.8923798405983046,-0.22524256915097432,-0.17441968061958557,0.8628730641319857,-0.23423102688152161,-0.1739223674084052,0.8558045714875769,-0.2703366353303392,-0.2142490100733249,0.8480307934655233,-0.26825857961295996,-0.21874211817842978,0.8454172833808937,-0.22180959502366107,-0.1846953990421034,0.865191697620247,-0.23749387899569815,-0.18640874977534896,0.8551365671236314,-0.21995685525204697,-0.23395974064661637,0.8717169516637645,-0.2356285615758763,-0.22377653755976787,0.857383643659523
1329,-0.3141333305944593,0.061963223970144025,0.8351361635870406,-0.32733299181862485,0.07895960544410299,0.8518802020551995,-0.3272345236814669,0.07575054141844687,0.8470171992249944,-0.3399140545587815,0.08939523542385386,0.8614377859830311,-0.3359584508440547,0.08625403136725315,0.8587409380501857,-0.33641268503384575,0.08827259518876547,0.8652054450685767,-0.33795829315782355,0.08324870184756016,0.8748690343551053,-0.28512589790739995,-0.026275152600175773,0.8902822218780155,-0.26450109509240516,-0.051668258567461475,0.8863227387381224,-0.2234142601004346,-0.1761244947196757,0.8605910809305676,-0.23293314881589347,-0.17520900161069183,0.8547750707462538,-0.26991862575901876,-0.215749863159619,0.8473932291371127,-0.2702083332526543,-0.21972507561180585,0.8487744780661409,-0.2230526220902226,-0.1663139759401721,0.8639487326315208,-0.2337194804078096,-0.1678024602429841,0.855524322556784,-0.22021008593996513,-0.2187848896012818,0.8680132128434593,-0.22882118594694362,-0.2092285533775667,0.8575282948798144
1330,-0.2945687133801963,0.04762104219471951,0.8219608447993463,-0.2985667116769624,0.05259747011004755,0.8269212453356494,0.0,0.0,0.0,-0.337800445247333,0.08783729520134591,0.8601886936587081,-0.30158216551984335,0.05856171247131735,0.8347445997549117,-0.33083483455807183,0.08503152050193245,0.8623584567279519,-0.33232534112460504,0.07885279519862805,0.87125138953806,-0.2759062979465205,-0.033301767026982475,0.8881426096745877,-0.25569242587344976,-0.05800649837953234,0.8833141231411981,-0.22032148412720118,-0.17861100796229762,0.8598235764457188,-0.23081522418533257,-0.17800245403800138,0.8538354563178698,-0.24642430022115486,-0.22148930215152374,0.8293590790681784,-0.2480170786393371,-0.22491173361058647,0.8320899504292936,-0.2195573369882392,-0.16888211700649317,0.86285079904946,-0.22919494543207442,-0.17030086630809613,0.8557299052767889,-0.22063687478673608,-0.22218105667545485,0.8687331377625039,-0.224158886582878,-0.21344176210234558,0.8595825276876026
1331,-0.2806672646979824,0.03783941485050843,0.8136594358305407,-0.2794334099031688,0.0362136571996707,0.8121288077277552,-0.293850841562071,0.04822787668189066,0.8227977763227047,-0.3011686822729075,0.05859086684386151,0.8357237561945174,-0.28173074519411023,0.04266450998260352,0.8210357385920943,-0.32555829002968767,0.0842518002924295,0.8635113702293089,-0.32868924057088805,0.07795809455140701,0.8699712628152626,-0.26958861572718595,-0.03888501911879588,0.8910988328033169,-0.24853510205858056,-0.06380387767351503,0.8826958788465474,-0.21845489780215338,-0.1783595202120719,0.8605396270140274,-0.2297860241466741,-0.17810338387489,0.8535871766612664,-0.24942491314483106,-0.2247295171581227,0.8383755497899282,-0.2525760804376885,-0.22801705744663542,0.840033349393183,-0.21523141537340718,-0.17394642417148146,0.8664640679113239,-0.22501554897672493,-0.17521174153740735,0.8570393192605255,-0.21947575592069873,-0.2254630243048438,0.8696865972269463,-0.2228860161890162,-0.21679154931421651,0.860124442428026
1332,-0.2644406954979163,0.02374602569911738,0.8024548027453275,0.0,0.0,0.0,0.0,0.0,0.0,-0.2742276464866591,0.035805706510051195,0.8149171996064385,-0.26482787700016824,0.027294330405203956,0.8064762791820079,-0.322291405251435,0.08495123024744604,0.8661233670409467,-0.32839118912622606,0.07824618815566058,0.8692737503656175,-0.2556147191722659,-0.05230887360146619,0.8928412194117031,-0.23705368767065327,-0.0766365427854926,0.88247534708026,-0.21690537744948038,-0.18551394156499093,0.8619683430619333,-0.2300584309311762,-0.185625624992721,0.8557587445982131,-0.2290627934308733,-0.23256833489719,0.8265305111681982,-0.2330952714209965,-0.23520071045436597,0.8260962385001953,-0.21222457590762828,-0.19500191881972856,0.8741019937657353,-0.22119187410808827,-0.1956930533275053,0.8603006873764032,-0.21826023490669147,-0.24751124705355684,0.8748787686361805,-0.2238011499458072,-0.23734912581478781,0.865177084003286
1333,-0.24869299719835253,0.007069989997368119,0.7932790928571174,-0.2581066064813696,0.019275578045263645,0.7976720308095728,0.0,0.0,0.0,-0.2608746128429166,0.028575192636604838,0.8109437147648072,0.0,0.0,0.0,-0.31844546930386947,0.08329854820004337,0.877710679012041,-0.32572381957188723,0.07343203426225396,0.870844739164175,-0.22206715593204046,-0.09040699618532137,0.8810363033755516,-0.21578779724999475,-0.10310757471971516,0.8764208242244708,-0.21734948135698157,-0.19394112980470857,0.8638304072879698,-0.22696189319815996,-0.1959619275804578,0.8593936501210864,-0.23702138786408875,-0.24073206607716466,0.8456745100394595,-0.2202320682434574,-0.2412785209280404,0.8217084136699939,-0.21044959864879284,-0.20441488937967023,0.8739614128843403,-0.21950550331126473,-0.20363533702465803,0.8637768501336293,-0.21505078215133777,-0.24959479828231826,0.876234524452653,-0.21901804631838687,-0.2421578997766444,0.8683348665139443
1334,-0.2388409038972531,4.127172777973996e-05,0.7860570483800735,-0.2429154244516481,0.007306936621900888,0.7875159862429296,0.0,0.0,0.0,-0.2519179019297163,0.022864120377402354,0.8069358590440532,0.0,0.0,0.0,-0.31153022402103975,0.08182250747922303,0.8731907765689773,-0.2850749296505704,0.043777033691833785,0.8386562905295681,-0.2334258501679275,-0.06080920715702166,0.8929657448527006,-0.21978140754619785,-0.0816364705315768,0.8868826384346497,-0.20943456373935337,-0.19039030415526959,0.8655908264833986,-0.21709549433390324,-0.19355548287558408,0.8613904113109319,-0.22193549612554025,-0.24179463452284097,0.8356908631841018,-0.21041099295055846,-0.2433012489134725,0.8141956227941747,-0.20173223449050268,-0.2075285290724608,0.8784004874708189,-0.21414031441436984,-0.2087729777278561,0.8644796160339564,-0.21146348308529408,-0.26014944726868133,0.8792786902057121,-0.22016826717982005,-0.2532378194790034,0.8720891529183207
1335,-0.23562262340109127,-0.00046525844988050576,0.785705412299753,-0.23633931844709802,0.0032768307827520365,0.7849294765160336,-0.25800614939661065,0.019681941741024476,0.7983471428191159,-0.2472741528959338,0.0205840288328288,0.8059265956772894,-0.24904398546767306,0.015813449435109293,0.7974033071538666,-0.30512945957608856,0.07961797026436417,0.8692452015169807,-0.2914437567095915,0.05672778405649319,0.8486729189582097,-0.23514796284916722,-0.04582152576281526,0.8989765342145162,-0.21422032826372225,-0.07342700927024937,0.8894113292470429,-0.20049746817294317,-0.18883684365049752,0.8651552637220813,-0.2076355990206063,-0.1895979502687086,0.861901925701703,-0.23292444098039666,-0.24117491485679005,0.845260328299642,-0.203933544581946,-0.2437696537512705,0.8104231908782401,-0.19533731233084303,-0.20642189541162348,0.8770983506219872,-0.2068590679468488,-0.20871733771196516,0.8630108628186434,-0.2082012890863889,-0.2635559874577427,0.8816689575816309,-0.2124083132130893,-0.25582722831424604,0.8741188404572576
1336,-0.23272927206147367,-0.0008837032127895234,0.783175048696931,-0.23169955589407853,-0.0007523694237557658,0.7812315930031006,0.0,0.0,0.0,-0.2438001422894911,0.01739046442329599,0.8028515993740176,-0.23737232600015137,0.006237999958578419,0.7889827022957256,-0.3016825457011173,0.07747375259784177,0.8654046968476375,-0.2634966234992739,0.03793026307805762,0.8286103244678796,-0.23724823946516724,-0.033705686774802665,0.9020927014572554,-0.21098590433615866,-0.06571167843616563,0.890485173577978,-0.19330543762869257,-0.18562666038142114,0.8628493548278923,-0.1998541256880603,-0.18496707844555657,0.8596345567741958,-0.21633658210582032,-0.2374597190035438,0.8280438544789771,-0.20009606375825645,-0.24049922568209592,0.8057580663715012,-0.19027975542546552,-0.20319448612656155,0.8725349862108946,-0.2055284872465554,-0.2057433842087543,0.8589760392562172,-0.20389655223532996,-0.26192581354271016,0.8800843776415045,-0.21017628016564135,-0.2534773825102301,0.8692035901210665
1337,-0.23136963951898268,-0.0012172759678874996,0.7826275622023567,-0.2291677180426124,-0.002705978764259139,0.7795961464068729,0.0,0.0,0.0,-0.24131938948142193,0.015458620079922259,0.8012180322613061,-0.23141148469077433,0.001787891162734605,0.7853772781357369,-0.29853347274267317,0.07676799313745646,0.8648767930317979,-0.24989828280261978,0.030565229240963894,0.8202385023255175,-0.23697149367875744,-0.029229548884926824,0.9037135814609815,-0.20911704917449656,-0.06303360200454215,0.889776808294613,-0.18985911982827458,-0.1784954828583315,0.8640869738158271,-0.19585586673796324,-0.1763842735874395,0.8607696792871263,-0.20408560204669857,-0.23539797781172614,0.819351880528361,-0.19738134269859445,-0.23863516737703896,0.8054954198080218,-0.18850117472242583,-0.20661082996908803,0.8718525061233774,-0.20598839312627454,-0.2095218689897771,0.8574150586601572,-0.20025990992949133,-0.2628729036560742,0.8797284462271738,-0.21644521553932047,-0.2553141956437942,0.8723838531776357
1338,-0.23252332846428117,-0.0023997652103885892,0.78228359296242,0.0,0.0,0.0,0.0,0.0,0.0,-0.2430798767346131,0.01708907163192141,0.802789098978151,0.0,0.0,0.0,-0.2989536785433506,0.08028717275391477,0.8697283817089944,-0.24185542234226912,0.019657822126388003,0.8063907122492182,-0.23669637333813345,-0.025919890788714588,0.912549141074401,-0.21926464081329652,-0.06050184221767081,0.88831829521326,-0.19107736478274986,-0.17655131176945946,0.8669939584458997,-0.2087689467790529,-0.18093222298286135,0.8624337838883698,-0.2252217628560526,-0.23469723138165485,0.8430837679487888,-0.19922875727362027,-0.23704203753438374,0.8034833633616048,-0.1908239008025581,-0.2144416715807491,0.872685511692727,-0.22403776116586943,-0.21534485712127557,0.8593557830170232,-0.19984986625699758,-0.267080325016314,0.883954226477767,-0.2362770840285264,-0.25904423078249683,0.8714183570899874
1339,-0.2358270765090752,-0.0011339462681516257,0.78381629496898,0.0,0.0,0.0,0.0,0.0,0.0,-0.24772188218576366,0.01987348973692598,0.804532929797818,-0.23243094223078772,0.0006722861144944393,0.7830392805119248,-0.30842482213841615,0.08684675372277541,0.8746169351497352,-0.2447826356056182,0.02084844184098416,0.8100705711981252,-0.22649307559659,-0.05246545983829229,0.9060291315686182,-0.20947834092404435,-0.08922432780770076,0.8816306886346573,-0.20568852178940109,-0.22115846476943074,0.8748494675599627,-0.14158990439284985,-0.21872385874636185,0.7936373443446423,-0.156860412249957,-0.24080992838028836,0.7751235636984191,-0.1464243331993252,-0.24345658018292482,0.7551931632870538,-0.19175570262764494,-0.19649209556353084,0.8782099555247134,-0.21306621490733088,-0.20006569179025652,0.8667438907417981,-0.20023866136904844,-0.26776036635045025,0.8858739435808175,-0.21969837019867622,-0.2623440361630311,0.880040524623294
1340,-0.23896104016447095,0.002405255772608102,0.7865448082755502,-0.23320154036552518,0.0007633882339416129,0.7827511674760286,0.0,0.0,0.0,-0.2532413545910645,0.02476970491871914,0.8091018332698554,0.0,0.0,0.0,-0.31892713593859345,0.09740105147121952,0.8889923498186064,-0.24746487360116848,0.018163064783678802,0.8108639806911251,-0.20942578837701548,-0.08302658244173952,0.8926423258203824,-0.20634704823461186,-0.10418324613846727,0.8773461711253202,-0.21861813499362157,-0.23228746201743428,0.8743962177751474,-0.16424099062826028,-0.23340487707665464,0.804007499834571,-0.17288047851443417,-0.24857884828849078,0.7926586375759521,-0.12074005637434121,-0.2459315199186932,0.7349355078857129,-0.19809102333090428,-0.197698500281731,0.8780919401305869,-0.21561575188015186,-0.19846679890532093,0.8605346948760095,-0.20710362173101424,-0.26312018101311263,0.8843720571207399,-0.23011716312261124,-0.2561717256280947,0.8812466535874623
1341,-0.24085594910627342,0.006007567977155192,0.7904587257304138,-0.2375511630389055,0.0058046306090091815,0.788206210755895,-0.24037613308163266,0.005539926522137814,0.7861626170058108,-0.2563593095582875,0.02834739199609237,0.8129653806972091,0.0,0.0,0.0,-0.3225278676080248,0.10012961528574589,0.8934255010667578,-0.2501307321185151,0.017842287910039688,0.8113343535455367,-0.21177815411371154,-0.08075177841697362,0.8999230909780307,-0.21140733928286043,-0.0968693803638413,0.8846407757050284,-0.21676747853367342,-0.21827576172902335,0.8754362401863984,-0.19125223149721252,-0.2223492420341601,0.8379732470897467,-0.18575202089606208,-0.24847285654965848,0.8065273517070484,-0.1082088810609712,-0.24421565881486543,0.7251904959983846,-0.20134603463456213,-0.20104673832046926,0.8798909880439931,-0.22214605567021622,-0.1994470386213409,0.8638648047643502,-0.20730869529393034,-0.26233744692126476,0.8850959363860307,-0.23483577806084927,-0.25346250298658923,0.8844840704420956
1342,-0.2412448798594803,0.0051417249302740595,0.7897244358945147,-0.2395144396065631,0.006155424940475266,0.7876351552910812,0.0,0.0,0.0,-0.25126012063144987,0.022720018968209958,0.8070168404194965,-0.23423707966073073,0.0016892530407497247,0.7836080713223977,-0.3218435599918251,0.1005500335915472,0.8920744590412669,-0.24876586606694437,0.017084691251197322,0.81344028014396,-0.2125125559957098,-0.08412584871187549,0.8996383213517406,-0.20614876541512223,-0.10410106591419115,0.878512593672465,-0.22113591518266523,-0.22350375544606027,0.8728431251067927,-0.19790220167347242,-0.231448723467802,0.8330098269763961,-0.14082420186560152,-0.24813510471052433,0.7641919507630022,-0.1025216293208603,-0.24606284233618292,0.7203381296341057,-0.20040647252474592,-0.1987560653486578,0.8813896435108834,-0.2225514184999632,-0.19671938667710515,0.8657494137310606,-0.2122325646850197,-0.2615422247960228,0.8848488183839068,-0.23767730682051355,-0.25289893387040274,0.8846157993859265
1343,-0.2394033087207558,0.0005503197937194206,0.7883791854402559,0.0,0.0,0.0,0.0,0.0,0.0,-0.24458889945313878,0.01615331858167236,0.8004822346106467,-0.23520966477939262,0.0049183515650068725,0.788141021709732,-0.3159918238109567,0.095978235155658,0.8866275207066021,-0.2854084806317013,0.05206824902851439,0.8533931406589406,-0.20134098225883393,-0.10132807631025605,0.8922057727751734,-0.19857024925944522,-0.12153916185204804,0.8790316710839339,-0.14779419610735406,-0.23892957714153407,0.7992906452678649,-0.13974294476885218,-0.24246382340491487,0.7828407529828358,-0.11522360089238559,-0.2418605860302596,0.7364463635008781,-0.10032797716648895,-0.24189007064963933,0.7187332851167679,-0.19783999279078515,-0.1623903384827992,0.8810655202550518,-0.2136599956269873,-0.16195248235920756,0.8715975161091297,-0.2082041898026275,-0.2526273835342365,0.8834936082126899,-0.2209425290561243,-0.24561561971870652,0.8816710167598121
1344,-0.2364158373936372,-0.0029799388986460488,0.78659164220568,-0.23798689382591837,0.004416003370608706,0.7857667428290449,0.0,0.0,0.0,-0.23863885959303663,0.010954203749294624,0.7956903800049198,-0.2347310354736048,0.004362872252438872,0.787537974849206,-0.3121309354876109,0.09040476332428138,0.8791437497271354,-0.26898173474102016,0.04400440998537658,0.8401741348162995,-0.21863072336212533,-0.06882831127997342,0.9069624759666611,-0.21114045035589515,-0.0861843845617958,0.8955974534074701,-0.17731527960460142,-0.22529615571959247,0.8281262733743957,-0.1637675908615516,-0.23179312714290248,0.7994999507215688,-0.15598887311991866,-0.23319567345873576,0.7633827274993917,-0.15062705226650291,-0.23397510168073749,0.7550869283053662,-0.20133456965556876,-0.15402363394880245,0.8782820936701209,-0.21536046502140932,-0.15319163564326835,0.8630932943180374,-0.21328672114419436,-0.2453213385667465,0.880920035113524,-0.22431022629759093,-0.23762820315130173,0.8754121056255275
1345,-0.23241938182244903,-0.00593387498990643,0.7869867549016558,-0.23443693054741524,0.0029055840990462635,0.785410765223067,-0.2274890217253289,-0.003728863004198838,0.7789325834031987,-0.23445878932677894,0.010119367079782482,0.7967603095161053,-0.23245103502193157,0.005181943293595083,0.7901304097023684,-0.30486877337858703,0.08652591875902327,0.8801495866479437,-0.28907295873102623,0.06286819702348945,0.8666584929281609,-0.2032235849564362,-0.0955372768620254,0.8958285672005021,-0.19574233101774458,-0.10983078691656509,0.8939363503894316,-0.10752045427558517,-0.23768769243128957,0.7584621742473205,-0.10242698259816918,-0.24046231229147721,0.7477013076913417,0.0,0.0,0.0,0.0,0.0,0.0,-0.19703583774332997,-0.12811253465247388,0.8811544626188099,-0.2055870637441408,-0.12924763277541726,0.870583713023826,-0.20759306579632636,-0.24120315356845742,0.8802080540205879,-0.21043500565346024,-0.23694214069757338,0.8773892342762706
1346,-0.2310820641528932,-0.0042815074381466174,0.7860713441507197,-0.23275726983957762,0.0021257574767105042,0.7851403476907651,0.0,0.0,0.0,-0.23036000518778083,0.007573676110842489,0.7950921949225781,-0.23313483318970343,0.0030125567973068946,0.786323576878639,-0.30195715607889095,0.0864539128591919,0.8801006837458458,-0.26377206619853566,0.037280092604846576,0.8385872646907326,-0.19444066318335967,-0.09642236411924145,0.893177082226358,-0.19346767551555666,-0.11026988537478964,0.8823451649486599,-0.1611194548819963,-0.23222396297018666,0.8108753957951602,-0.14375291790483719,-0.2371002929331132,0.7836997492703947,-0.1827601927070707,-0.23931502231920465,0.7884752478786753,-0.1836879435271839,-0.23959113524094192,0.7811894732633,-0.19796833634011377,-0.154787821051463,0.8769487900477853,-0.19779535214442961,-0.15603309004206808,0.8498239388718121,-0.2090362714811105,-0.2453637098493749,0.881137296953591,-0.21889423123714963,-0.23703015424722948,0.8742213969041622
1347,-0.23119164164382047,-0.004638077918337083,0.7857793980079703,-0.23262525476589396,0.001833738349408575,0.7847569050198292,0.0,0.0,0.0,-0.22892567699602318,0.006523688773705401,0.7942558063001762,0.0,0.0,0.0,-0.3005545088952128,0.08586026604158897,0.8806577507038814,-0.25023749366377657,0.025887809682616586,0.8256491896084974,-0.1962795136322294,-0.08834554999366429,0.9019928727217001,-0.19774223013997827,-0.09582672340905143,0.8935044208823159,-0.19101507510012905,-0.22273801010166078,0.8446719502811719,-0.18683402197711585,-0.22507223247358593,0.8322592448508395,-0.19705046262046075,-0.2417278348858131,0.8031785263999651,-0.19980602199876374,-0.2412031228031142,0.7955861882313536,-0.20263541818621447,-0.16860391069080605,0.8740437497192227,-0.1952591333563906,-0.1698440621183363,0.8365944820618458,-0.21223921283103137,-0.2449273147226893,0.8810658333786888,-0.22542949354424452,-0.23582445279623707,0.872277241543758
